Year of Order,Product Name,Sales
2013,GE 30522EE2,580.0
2013,GE 30524EE4,1019.0
2013,"GE 4 Foot Flourescent Tube, 40 Watt",84.0
2013,GE DSL Phone Line Filter,256.0
2013,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",88.0
2013,Geemarc AmpliPOWER60,612.0
2013,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",76.0
2013,"Global Airflow Leather Mesh Back Chair, Black",604.0
2013,Global Comet Stacking Armless Chair,1196.0
2013,Global Commerce Series High-Back Swivel/Tilt Chairs,3591.0
2013,Global Commerce Series Low-Back Swivel/Tilt Chairs,360.0
2013,Global Deluxe High-Back Manager's Chair,5635.0
2013,Global Deluxe Office Fabric Chairs,230.0
2013,"Global Deluxe Stacking Chair, Gray",245.0
2013,Global Deluxe Steno Chair,108.0
2013,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,434.0
2013,Global Executive Mid-Back Manager's Chair,611.0
2013,"Global Fabric Manager's Chair, Dark Gray",606.0
2013,"Global Geo Office Task Chair, Gray",778.0
2013,"Global High-Back Leather Tilter, Burgundy",676.0
2013,Global Highback Leather Tilter in Burgundy,764.0
2013,Global Italian Leather Office Chair,969.0
2013,"Global Leather & Oak Executive Chair, Burgundy",121.0
2013,Global Leather Executive Chair,2422.0
2013,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1688.0
2013,"Global Leather and Oak Executive Chair, Black",903.0
2013,Global Low Back Tilter Chair,242.0
2013,"Global Push Button Manager's Chair, Indigo",816.0
2013,"Global Stack Chair with Arms, Black",390.0
2013,"Global Stack Chair without Arms, Black",179.0
2013,Global Super Steno Chair,653.0
2013,Global Troy Executive Leather Low-Back Tilter,802.0
2013,"Global Value Mid-Back Manager's Chair, Gray",481.0
2013,"Global Value Steno Chair, Gray",340.0
2013,"Global Wood Trimmed Manager's Task Chair, Khaki",992.0
2013,Globe Weis Peel & Seel First Class Envelopes,69.0
2013,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",497.0
2013,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",424.0
2013,Grandstream GXP1160 VoIP phone,114.0
2013,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),6.0
2013,Green Bar Computer Printout Paper,165.0
2013,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",205.0
2013,Griffin GC17055 Auxiliary Audio Cable,65.0
2013,Griffin GC36547 PowerJolt SE Lightning Charger,13.0
2013,GuestStacker Chair with Chrome Finish Legs,2974.0
2013,HON 5400 Series Task Chairs for Big and Tall,4766.0
2013,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",9625.0
2013,HP Standard 104 key PS/2 Keyboard,29.0
2013,HTC One,320.0
2013,HTC One Mini,202.0
2013,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),10.0
2013,Harbour Creations 67200 Series Stacking Chairs,192.0
2013,Harbour Creations Steel Folding Chair,362.0
2013,Harmony Air Purifier,76.0
2013,Hewlett Packard 610 Color Digital Copier / Printer,2000.0
2013,Hewlett Packard LaserJet 3310 Copier,1800.0
2013,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,1396.0
2013,Hewlett-Packard Deskjet D4360 Printer,448.0
2013,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,102.0
2013,High Speed Automatic Electric Letter Opener,8188.0
2013,High-Back Leather Manager's Chair,1820.0
2013,Holmes 99% HEPA Air Purifier,35.0
2013,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",88.0
2013,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,675.0
2013,Holmes Odor Grabber,127.0
2013,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",79.0
2013,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",248.0
2013,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,674.0
2013,Hon 2111 Invitation Series Corner Table,1758.0
2013,Hon 2111 Invitation Series Straight Table,665.0
2013,"Hon 30"" x 60"" Table with Locking Drawer",1296.0
2013,Hon 4-Shelf Metal Bookcases,424.0
2013,Hon 4060 Series Tables,515.0
2013,Hon 4070 Series Pagoda Round Back Stacking Chairs,674.0
2013,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1068.0
2013,Hon 5100 Series Wood Tables,1222.0
2013,Hon 61000 Series Interactive Training Tables,53.0
2013,Hon 94000 Series Round Tables,2607.0
2013,Hon Deluxe Fabric Upholstered Stacking Chairs,512.0
2013,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",2415.0
2013,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",1269.0
2013,Hon Every-Day Series Multi-Task Chairs,1880.0
2013,Hon GuestStacker Chair,1858.0
2013,"Hon Metal Bookcases, Black",193.0
2013,"Hon Metal Bookcases, Gray",852.0
2013,Hon Multipurpose Stacking Arm Chairs,2123.0
2013,Hon Non-Folding Utility Tables,765.0
2013,Hon Olson Stacker Stools,2239.0
2013,Hon Pagoda Stacking Chairs,1862.0
2013,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",865.0
2013,Hon Racetrack Conference Tables,945.0
2013,Hon Rectangular Conference Tables,137.0
2013,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.0
2013,Honeywell Quietcare HEPA Air Cleaner,771.0
2013,Hoover Commercial Lightweight Upright Vacuum,17.0
2013,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,44.0
2013,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",3.0
2013,Hoover Upright Vacuum With Dirt Cup,1737.0
2013,Hoover WindTunnel Plus Canister Vacuum,1090.0
2013,"Hot File 7-Pocket, Floor Stand",1570.0
2013,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",69.0
2013,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",52.0
2013,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,94.0
2013,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",488.0
2013,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",69.0
2013,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",138.0
2013,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",77.0
2013,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113.0
2013,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",56.0
2013,Hunt Boston Vacuum Mount KS Pencil Sharpener,231.0
2013,"Hunt PowerHouse Electric Pencil Sharpener, Blue",456.0
2013,Hypercom P1300 Pinpad,403.0
2013,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,145.0
2013,Ibico Covers for Plastic or Wire Binding Elements,40.0
2013,Ibico EPK-21 Electric Binding System,9450.0
2013,Ibico Hi-Tech Manual Binding System,1403.0
2013,Ibico Ibimaster 300 Manual Binding System,3717.0
2013,Ibico Laser Imprintable Binding System Covers,289.0
2013,Ibico Plastic Spiral Binding Combs,63.0
2013,Ibico Plastic and Wire Spiral Binding Combs,33.0
2013,Ibico Standard Transparent Covers,168.0
2013,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",1065.0
2013,Ideal Clamps,4.0
2013,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,80.0
2013,Imation 30456 USB Flash Drive 8GB,111.0
2013,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,240.0
2013,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0
2013,Imation Clip USB flash drive - 8 GB,56.0
2013,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,526.0
2013,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,114.0
2013,Imation Swivel Flash Drive USB flash drive - 8 GB,45.0
2013,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.0
2013,Innergie mMini Combo Duo USB Travel Charging Kit,252.0
2013,Insertable Tab Indexes For Data Binders,3.0
2013,Insertable Tab Post Binder Dividers,12.0
2013,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",88.0
2013,Iris Project Case,32.0
2013,JBL Micro Wireless Portable Bluetooth Speaker,144.0
2013,Jabra SPEAK 410,1072.0
2013,Jabra Supreme Plus Driver Edition Headset,480.0
2013,Jawbone JAMBOX Wireless Bluetooth Speaker,758.0
2013,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,931.0
2013,Jiffy Padded Mailers with Self-Seal Closure,30.0
2013,KI Adjustable-Height Table,1866.0
2013,KI Conference Tables,567.0
2013,Kensington 6 Outlet Guardian Standard Surge Protector,82.0
2013,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,271.0
2013,Kensington 6 Outlet SmartSocket Surge Protector,123.0
2013,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.0
2013,Kensington 7 Outlet MasterPiece Power Center,712.0
2013,Kensington Expert Mouse Optical USB Trackball for PC or Mac,323.0
2013,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,80.0
2013,KeyTronic 6101 Series - Keyboard - Black,197.0
2013,KeyTronic KT400U2 - Keyboard - Black,118.0
2013,Kingston Digital DataTraveler 16GB USB 2.0,7.0
2013,Kingston Digital DataTraveler 32GB USB 2.0,102.0
2013,Kingston Digital DataTraveler 8GB USB 2.0,6.0
2013,Konftel 250 Conference phone - Charcoal black,1196.0
2013,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",44.0
2013,Large Capacity Hanging Post Binders,75.0
2013,Laser & Ink Jet Business Envelopes,64.0
2013,"Leather Task Chair, Black",146.0
2013,"Lesro Round Back Collection Coffee Table, End Table",1059.0
2013,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",100.0
2013,Letter Size Cart,486.0
2013,Letter Slitter,5.0
2013,Letter or Legal Size Expandable Poly String Tie Envelopes,13.0
2013,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",80.0
2013,Lexmark MX611dhe Monochrome Laser Printer,11220.0
2013,"Lifetime Advantage Folding Chairs, 4/Carton",1635.0
2013,"Linden 10"" Round Wall Clock, Black",46.0
2013,Lock-Up Easel 'Spel-Binder',297.0
2013,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,546.0
2013,"Logitech B530 USB Headset - headset - Full size, Binaural",200.0
2013,Logitech ClearChat Comfort/USB Headset H390,47.0
2013,Logitech Desktop MK120 Mouse and keyboard Combo,81.0
2013,Logitech G105 Gaming Keyboard,189.0
2013,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,448.0
2013,Logitech G600 MMO Gaming Mouse,560.0
2013,Logitech G602 Wireless Gaming Mouse,288.0
2013,Logitech G700s Rechargeable Gaming Mouse,200.0
2013,Logitech Illuminated Ultrathin Keyboard with Backlighting,171.0
2013,Logitech M510 Wireless Mouse,64.0
2013,Logitech Mobile Speakerphone P710e - speaker phone,540.0
2013,Logitech Trackman Marble Mouse,48.0
2013,Logitech Wireless Anywhere Mouse MX for PC and Mac,336.0
2013,Logitech Wireless Gaming Headset G930,864.0
2013,Logitech Wireless Headset h800,400.0
2013,Logitech Wireless Marathon Mouse M705,100.0
2013,Logitech Wireless Performance Mouse MX for PC and Mac,860.0
2013,Logitech Wireless Touch Keyboard K400,50.0
2013,Logitech Gaming G510s - Keyboard,816.0
2013,Logitech Illuminated - Keyboard,180.0
2013,Logitech P710e Mobile Speakerphone,772.0
2013,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170.0
2013,Longer-Life Soft White Bulbs,24.0
2013,Lumber Crayons,49.0
2013,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,37.0
2013,Luxo Adjustable Task Clamp Lamp,391.0
2013,Luxo Economy Swing Arm Lamp,80.0
2013,Luxo Professional Combination Clamp-On Lamps,205.0
2013,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,104.0
2013,Macally Suction Cup Mount,155.0
2013,Martin Yale Chadless Opener Electric Letter Opener,4164.0
2013,Martin-Yale Premier Letter Opener,10.0
2013,"Master Big Foot Doorstop, Beige",32.0
2013,"Master Caster Door Stop, Brown",49.0
2013,"Master Caster Door Stop, Large Brown",24.0
2013,"Master Caster Door Stop, Large Neon Orange",61.0
2013,"Master Giant Foot Doorstop, Safety Yellow",30.0
2013,Maxell 4.7GB DVD+R 5/Pack,2.0
2013,Maxell 4.7GB DVD-R,414.0
2013,Maxell 4.7GB DVD-R 5/Pack,9.0
2013,Maxell 4.7GB DVD-RW 3/Pack,96.0
2013,"Maxell 74 Minute CD-R Spindle, 50/Pack",504.0
2013,"Maxell 74 Minute CDR, 10/Pack",23.0
2013,Maxell CD-R Discs,3.0
2013,Maxell DVD-RAM Discs,148.0
2013,"Maxell Pro 80 Minute CD-R, 10/Pack",182.0
2013,Maxell LTO Ultrium - 800 GB,252.0
2013,Mediabridge Sport Armband iPhone 5s,24.0
2013,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",63.0
2013,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",41.0
2013,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",102.0
2013,Memorex Froggy Flash Drive 4 GB,44.0
2013,Memorex Micro Travel Drive 16 GB,112.0
2013,Memorex Micro Travel Drive 32 GB,58.0
2013,Memorex Micro Travel Drive 4 GB,21.0
2013,Memorex Micro Travel Drive 8 GB,31.0
2013,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,112.0
2013,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,362.0
2013,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",20.0
2013,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",34.0
2013,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",102.0
2013,"Metal Folding Chairs, Beige, 4/Carton",68.0
2013,Micropad Numeric Keypads,140.0
2013,Microsoft Natural Keyboard Elite,910.0
2013,Mitel 5320 IP Phone VoIP phone,907.0
2013,Model L Table or Wall-Mount Pencil Sharpener,151.0
2013,Mophie Juice Pack Helium for iPhone,1008.0
2013,Motorola Droid Maxx,2610.0
2013,Motorola L804,129.0
2013,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",70.0
2013,Multicolor Computer Printout Paper,629.0
2013,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1504.0
2013,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0
2013,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,23.0
2013,Newell 308,3.0
2013,Newell 31,4.0
2013,Newell 310,4.0
2013,Newell 312,9.0
2013,Newell 313,5.0
2013,Newell 314,18.0
2013,Newell 315,18.0
2013,Newell 317,21.0
2013,Newell 319,79.0
2013,Newell 32,33.0
2013,Newell 320,41.0
2013,Newell 321,23.0
2013,Newell 322,21.0
2013,Newell 324,67.0
2013,Newell 325,12.0
2013,Newell 327,7.0
2013,Newell 329,16.0
2013,Newell 330,18.0
2013,Newell 331,15.0
2013,Newell 332,12.0
2013,Newell 333,4.0
2013,Newell 334,99.0
2013,Newell 335,9.0
2013,Newell 34,60.0
2013,Newell 340,9.0
2013,Newell 341,30.0
2013,Newell 343,19.0
2013,Newell 345,60.0
2013,Newell 347,21.0
2013,Newell 348,13.0
2013,Newell 35,29.0
2013,Newell 350,25.0
2013,Newell 351,46.0
2013,Newell Chalk Holder,21.0
2013,Nokia Lumia 521 (T-Mobile),150.0
2013,Nontoxic Chalk,15.0
2013,Nortel Meridian M3904 Professional Digital phone,246.0
2013,Nortel Networks T7316 E Nt8 B27,136.0
2013,Novimex Fabric Task Chair,341.0
2013,Novimex Swivel Fabric Task Chair,1238.0
2013,Nu-Dell Executive Frame,124.0
2013,Nu-Dell Float Frame 11 x 14 1/2,65.0
2013,Nu-Dell Leatherette Frames,43.0
2013,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.0
2013,O'Sullivan 4-Shelf Bookcase in Odessa Pine,483.0
2013,"O'Sullivan Elevations Bookcase, Cherry Finish",334.0
2013,O'Sullivan Living Dimensions 2-Shelf Bookcases,1494.0
2013,O'Sullivan Living Dimensions 5-Shelf Bookcases,1539.0
2013,"OIC #2 Pencils, Medium Soft",10.0
2013,OIC Binder Clips,25.0
2013,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2.0
2013,OIC Bulk Pack Metal Binder Clips,8.0
2013,"OIC Colored Binder Clips, Assorted Sizes",54.0
2013,OIC Stacking Trays,20.0
2013,OIC Thumb-Tacks,11.0
2013,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,1171.0
2013,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.0
2013,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.0
2013,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,1629.0
2013,Office Star - Ergonomically Designed Knee Chair,259.0
2013,Office Star - Mesh Screen back chair with Vinyl seat,707.0
2013,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,580.0
2013,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,4212.0
2013,Office Star - Task Chair with Contemporary Loop Arms,437.0
2013,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.0
2013,Office Star Flex Back Scooter Chair with White Frame,155.0
2013,Okidata C331dn Printer,419.0
2013,Ooma Telo VoIP Home Phone System,1235.0
2013,OtterBox Commuter Series Case - Samsung Galaxy S4,80.0
2013,PNY Rapid USB Car Charger - Black,10.0
2013,"Padded Folding Chairs, Black, 4/Carton",737.0
2013,Panasonic KP-150 Electric Pencil Sharpener,121.0
2013,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,44.0
2013,Panasonic KX T7731-B Digital phone,400.0
2013,Panasonic KX T7736-B Digital phone,180.0
2013,Panasonic KX TS208W Corded phone,118.0
2013,Panasonic KX TS3282B Corded phone,197.0
2013,Panasonic KX TS3282W Corded phone,476.0
2013,Panasonic KX-TG9471B,1372.0
2013,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1350.0
2013,Panasonic Kx-TS550,359.0
2013,Park Ridge Embossed Executive Business Envelopes,62.0
2013,Pastel Pink Envelopes,58.0
2013,Peel & Seel Envelopes,22.0
2013,"Peel & Seel Recycled Catalog Envelopes, Brown",35.0
2013,Peel & Stick Add-On Corner Pockets,14.0
2013,Peel-Off China Markers,50.0
2013,"Performers Binder/Pad Holder, Black",196.0
2013,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",24.0
2013,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.0
2013,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",55.0
2013,Personal Creations Ink Jet Cards and Labels,46.0
2013,"Personal Filing Tote with Lid, Black/Gray",50.0
2013,"Personal Folder Holder, Ebony",45.0
2013,Pizazz Global Quick File,15.0
2013,Plantronics 81402,264.0
2013,Plantronics Audio 478 Stereo USB Headset,400.0
2013,"Plantronics CS 50-USB - headset - Convertible, Monaural",354.0
2013,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,264.0
2013,Plantronics Cordless Phone Headset with In-line Volume - M214C,245.0
2013,Plantronics Encore H101 Dual Earpieces Headset,45.0
2013,Plantronics HL10 Handset Lifter,1856.0
2013,Plantronics S12 Corded Telephone Headset System,647.0
2013,Plantronics Savi W720 Multi-Device Wireless Headset System,1688.0
2013,Plantronics Single Ear Headset,30.0
2013,Plantronics Voyager Pro HD - Bluetooth Headset,286.0
2013,Plantronics Voyager Pro Legend,618.0
2013,Plastic Binding Combs,36.0
2013,Plymouth Boxed Rubber Bands by Plymouth,19.0
2013,Poly Designer Cover & Back,106.0
2013,Poly String Tie Envelopes,11.0
2013,Polycom CX300 Desktop Phone USB VoIP phone,780.0
2013,Polycom SoundPoint IP 450 VoIP phone,136.0
2013,Polycom SoundPoint Pro SE-225 Corded phone,1499.0
2013,Polycom SoundStation2 EX Conference phone,1215.0
2013,Polycom VVX 310 VoIP phone,1944.0
2013,Polycom VoiceStation 500 Conference phone,472.0
2013,Portable Personal File Box,86.0
2013,PowerGen Dual USB Car Charger,10.0
2013,Prang Colored Pencils,32.0
2013,Prang Drawing Pencil Set,26.0
2013,Prang Dustless Chalk Sticks,11.0
2013,Premier Automatic Letter Opener,481.0
2013,"Premier Elliptical Ring Binder, Black",295.0
2013,Premium Transparent Presentation Covers by GBC,63.0
2013,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",217.0
2013,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",21.0
2013,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",7.0
2013,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17.0
2013,Pressboard Data Binders by Wilson Jones,38.0
2013,Pressboard Hanging Data Binders for Unburst Sheets,12.0
2013,Presstex Flexible Ring Binders,1.0
2013,Prestige Round Ring Binders,4.0
2013,Prismacolor Color Pencil Set,40.0
2013,Project Tote Personal File,67.0
2013,Pyle PMP37LED,1305.0
2013,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.0
2013,Quality Park Security Envelopes,63.0
2013,RCA ViSYS 25425RE1 Corded phone,324.0
2013,RCA Visys Integrated PBX 8-Line Router,791.0
2013,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",17.0
2013,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",25.0
2013,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,1420.0
2013,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",435.0
2013,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",63.0
2013,Recycled Easel Ring Binders,18.0
2013,Recycled Eldon Regeneration Jumbo File,86.0
2013,Recycled Pressboard Report Cover with Reinforced Top Hinge,26.0
2013,Recycled Steel Personal File for Hanging File Folders,194.0
2013,Recycled Steel Personal File for Standard File Folders,852.0
2013,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",12.0
2013,Regeneration Desk Collection,4.0
2013,Revere Boxed Rubber Bands by Revere,12.0
2013,Riverleaf Stik-Withit Designer Note Cubes,90.0
2013,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",201.0
2013,Riverside Furniture Stanwyck Manor Table Series,574.0
2013,Rogers Deluxe File Chest,35.0
2013,Rogers Handheld Barrel Pencil Sharpener,5.0
2013,"Rogers Jumbo File, Granite",33.0
2013,Rogers Profile Extra Capacity Storage Tub,134.0
2013,Rosewill 107 Normal Keys USB Wired Standard Keyboard,65.0
2013,Round Specialty Laser Printer Labels,130.0
2013,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",333.0
2013,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1804.0
2013,SAFCO Arco Folding Chair,4696.0
2013,SAFCO Boltless Steel Shelving,614.0
2013,"SAFCO Commercial Wire Shelving, 72h",918.0
2013,"SAFCO Commercial Wire Shelving, Black",1437.0
2013,"SAFCO Mobile Desk Side File, Wire Frame",103.0
2013,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.0
2013,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1216.0
2013,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.0
2013,SANFORD Liquid Accent Tank-Style Highlighters,3.0
2013,SANFORD Major Accent Highlighters,21.0
2013,Sabrent 4-Port USB 2.0 Hub,48.0
2013,"Safco Chair Connectors, 6/Carton",692.0
2013,Safco Commercial Shelving,233.0
2013,Safco Contoured Stacking Chairs,953.0
2013,Safco Drafting Table,170.0
2013,Safco Industrial Shelving,118.0
2013,Safco Industrial Wire Shelving,77.0
2013,Safco Industrial Wire Shelving System,509.0
2013,Safco Steel Mobile File Cart,167.0
2013,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",142.0
2013,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",159.0
2013,Samsung Galaxy Mega 6.3,1680.0
2013,Samsung Galaxy Note 3,1364.0
2013,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1610.0
2013,Samsung Galaxy S4,1502.0
2013,Samsung Galaxy S4 Active,3500.0
2013,Samsung HM1900 Bluetooth Headset,53.0
2013,Samsung Rugby III,53.0
2013,SanDisk Cruzer 16 GB USB Flash Drive,80.0
2013,SanDisk Cruzer 32 GB USB Flash Drive,110.0
2013,SanDisk Cruzer 64 GB USB Flash Drive,58.0
2013,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,125.0
2013,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,243.0
2013,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,96.0
2013,Sanford 52201 APSCO Electric Pencil Sharpener,41.0
2013,"Sanford Colorific Scented Colored Pencils, 12/Pack",48.0
2013,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",11.0
2013,Sanford Liquid Accent Highlighters,45.0
2013,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",7.0
2013,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0
2013,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,6.0
2013,Satellite Sectional Post Binders,104.0
2013,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.0
2013,"Sauder Camden County Collection Libraries, Planked Cherry Finish",276.0
2013,Sauder Cornerstone Collection Library,62.0
2013,"Sauder Facets Collection Library, Sky Alder Finish",291.0
2013,Sauder Inglewood Library Bookcases,1659.0
2013,"Sauder Mission Library with Doors, Fruitwood Finish",223.0
2013,Security-Tint Envelopes,15.0
2013,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,174.0
2013,Self-Adhesive Address Labels for Typewriters by Universal,25.0
2013,Self-Adhesive Ring Binder Labels,14.0
2013,Sensible Storage WireTech Storage Systems,582.0
2013,Serrated Blade or Curved Handle Hand Letter Openers,6.0
2013,"Seth Thomas 14"" Day/Date Wall Clock",284.0
2013,"Seth Thomas 14"" Putty-Colored Wall Clock",211.0
2013,"Seth Thomas 16"" Steel Case Clock",234.0
2013,"Seth Thomas 8 1/2"" Cubicle Clock",41.0
2013,Sharp 1540cs Digital Laser Copier,1210.0
2013,Sharp AL-1530CS Digital Copier,1200.0
2013,Shocksock Galaxy S4 Armband,35.0
2013,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",79.0
2013,"Situations Contoured Folding Chairs, 4/Set",234.0
2013,"SlimView Poly Binder, 3/8""",8.0
2013,Smead Adjustable Mobile File Trolley with Lockable Top,3772.0
2013,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,19.0
2013,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,5.0
2013,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",258.0
2013,Sony 16GB Class 10 Micro SDHC R40 Memory Card,78.0
